"033-054","53.368591308593750000,6.081869125366210938"
"034-054","53.436840057373046875,6.809840202331542969"
"035-054","53.500831604003906250,7.539972782135009766"
"036-054","53.560550689697265625,8.272230148315429688"
"037-054","53.615970611572265625,9.006450653076171875"
"038-054","53.667079925537109375,9.742480278015136719"
"039-054","53.713840484619140625,10.480150222778320312"
"040-054","53.756248474121093750,11.219420433044433594"
"041-054","53.794300079345703125,11.960020065307617188"
"042-054","53.827949523925781250,12.701840400695800781"
"043-054","53.857219696044921875,13.444950103759765625"
"044-054","53.882068634033203125,14.188739776611328125"
"045-054","53.902511596679687500,14.933440208435058594"
"046-054","53.918529510498046875,15.678720474243164062"
"047-054","53.930110931396484375,16.424669265747070312"
"048-054","53.937259674072265625,17.171260833740234375"
"049-054","53.939979553222656250,17.925979614257812500"
"050-054","53.938251495361328125,18.662639617919921875"
"051-054","53.932090759277343750,19.409170150756835938"
"052-054","53.921489715576171875,20.155040740966796875"
"053-054","53.906471252441406250,20.900360107421875000"
"054-054","53.887008666992187500,21.645450592041015625"
"055-054","53.863128662109375000,22.389589309692382812"
"056-054","53.834850311279296875,23.132749557495117188"
"057-054","53.802169799804687500,23.874830245971679688"
"058-054","53.765110015869140625,24.615739822387695312"
"059-054","53.723670959472656250,25.355270385742187500"
"060-054","53.677871704101562500,26.093349456787109375"
"061-054","53.627731323242187500,26.829750061035156250"
"062-054","53.573268890380859375,27.564439773559570312"
"063-054","53.514511108398437500,28.297069549560546875"
"064-054","53.451461791992187500,29.027750015258789062"
"065-054","53.384159088134765625,29.756179809570312500"
"066-054","53.312629699707031250,30.482280731201171875"
"067-054","53.236869812011718750,31.206010818481445312"
"068-054","53.156951904296875000,31.927089691162109375"
"069-054","53.072860717773437500,32.645500183105468750"
"070-054","52.984661102294921875,33.361099243164062500"
"071-054","52.892349243164062500,34.073799133300781250"
"072-054","52.795989990234375000,34.783439636230468750"
"073-054","52.695590972900390625,35.489929199218750000"
"074-054","52.591190338134765625,36.193229675292968750"
"075-054","52.482830047607421875,36.893199920654296875"
"076-054","52.370540618896484375,37.589748382568359375"
"077-054","52.254360198974609375,38.282749176025390625"
"078-054","52.134319305419921875,38.972179412841796875"
"079-054","52.010471343994140625,39.657901763916015625"
"080-054","51.882831573486328125,40.339889526367187500"
"081-054","51.751449584960937500,41.018051147460937500"
"082-054","51.616371154785156250,41.692298889160156250"
"083-054","51.477638244628906250,42.362579345703125000"
"084-054","51.335269927978515625,43.028881072998046875"
"000-055","49.339290618896484375,-16.337299346923828125"
"001-055","49.529991149902343750,-15.729060173034667969"
"002-055","49.717670440673828125,-15.116230010986328125"
"003-055","49.902290344238281250,-14.498840332031250000"
"004-055","50.083801269531250000,-13.876859664916992188"
"005-055","50.262149810791015625,-13.250340461730957031"
"006-055","50.437309265136718750,-12.619310379028320312"
"007-055","50.609230041503906250,-11.983739852905273438"
"008-055","50.777858734130859375,-11.343689918518066406"
"009-055","50.943161010742187500,-10.699199676513671875"
"010-055","51.105091094970703125,-10.050259590148925781"
"011-055","51.263610839843750000,-9.396945953369140625"
"012-055","51.418659210205078125,-8.739257812500000000"
"013-055","51.570209503173828125,-8.077281951904296875"
"014-055","51.718208312988281250,-7.411050796508789062"
"015-055","51.862609863281250000,-6.740626811981201172"
"016-055","52.003398895263671875,-6.065998077392578125"
"017-055","52.140499114990234375,-5.387337207794189453"
"018-055","52.273880004882812500,-4.704636096954345703"
"019-055","52.403511047363281250,-4.017969131469726562"
"020-055","52.529350280761718750,-3.327408075332641602"
"021-055","52.651348114013671875,-2.633035898208618164"
"022-055","52.769481658935546875,-1.934947967529296875"
"023-055","52.883678436279296875,-1.233237981796264648"
"024-055","52.993949890136718750,-0.527927398681640625"
"025-055","53.100219726562500000,0.180801406502723694"
"026-055","53.202468872070312500,0.892871916294097900"
"027-055","53.300670623779296875,1.608255028724670410"
"028-055","53.394779205322265625,2.326759099960327148"
"029-055","53.484760284423828125,3.048326015472412109"
"030-055","53.570579528808593750,3.772753000259399414"
"031-055","53.652229309082031250,4.500055789947509766"
"032-055","53.729660034179687500,5.229994773864746094"
"033-055","53.802848815917968750,5.962515830993652344"
"034-055","53.871768951416015625,6.697474002838134766"
"035-055","53.936401367187500000,7.434704780578613281"
"036-055","53.996711730957031250,8.174087524414062500"
"037-055","54.052688598632812500,8.915545463562011719"
"038-055","54.104309082031250000,9.658822059631347656"
"039-055","54.151538848876953125,10.403889656066894531"
"040-055","54.194389343261718750,11.150520324707031250"
"041-055","54.232810974121093750,11.898599624633789062"
"042-055","54.266811370849609375,12.647930145263671875"
"043-055","54.296379089355468750,13.398440361022949219"
"044-055","54.321479797363281250,14.149789810180664062"
"045-055","54.342121124267578125,14.902000427246093750"
"046-055","54.358299255371093750,15.654899597167968750"
"047-055","54.370010375976562500,16.408479690551757812"
"048-055","54.377231597900390625,17.162099838256835938"
"049-055","54.379970550537109375,17.918439865112304688"
"050-055","54.378231048583984375,18.670270919799804688"
"051-055","54.372001647949218750,19.424089431762695312"
"052-055","54.361301422119140625,20.177270889282226562"
"053-055","54.346118927001953125,20.930110931396484375"
"054-055","54.326469421386718750,21.682750701904296875"
"055-055","54.302349090576171875,22.434339523315429688"
"056-055","54.273780822753906250,23.185049057006835938"
"057-055","54.240760803222656250,23.934719085693359375"
"058-055","54.203319549560546875,24.683019638061523438"
"059-055","54.161460876464843750,25.429960250854492188"
"060-055","54.115211486816406250,26.175340652465820312"
"061-055","54.064571380615234375,26.919010162353515625"
"062-055","54.009559631347656250,27.660949707031250000"
"063-055","53.950210571289062500,28.400760650634765625"
"064-055","53.886539459228515625,29.138519287109375000"
"065-055","53.818569183349609375,29.874010086059570312"
"066-055","53.746330261230468750,30.607000350952148438"
"067-055","53.669841766357421875,31.337629318237304688"
"068-055","53.589130401611328125,32.065479278564453125"
"069-055","53.504230499267578125,32.790580749511718750"
"070-055","53.415168762207031250,33.512821197509765625"
"071-055","53.321979522705078125,34.231990814208984375"
"072-055","53.224700927734375000,34.948040008544921875"
"073-055","53.123340606689453125,35.660881042480468750"
"074-055","53.017959594726562500,36.370399475097656250"
"075-055","52.908580780029296875,37.076450347900390625"
"076-055","52.795249938964843750,37.778968811035156250"
"077-055","52.677989959716796875,38.477909088134765625"
"078-055","52.556850433349609375,39.173099517822265625"
"079-055","52.431869506835937500,39.864490509033203125"
"080-055","52.303081512451171875,40.552040100097656250"
"081-055","52.170520782470703125,41.235649108886718750"
"082-055","52.034240722656250000,41.915229797363281250"
"083-055","51.894290924072265625,42.590721130371093750"
"084-055","51.750679016113281250,43.262111663818359375"
"000-056","49.734531402587890625,-16.635250091552734375"
"001-056","49.926689147949218750,-16.023540496826171875"
"002-056","50.115821838378906250,-15.407119750976562500"
"003-056","50.301879882812500000,-14.786020278930664062"
"004-056","50.484821319580078125,-14.160229682922363281"
"005-056","50.664600372314453125,-13.529769897460937500"
"006-056","50.841171264648437500,-12.894680023193359375"
"007-056","51.014488220214843750,-12.254949569702148438"
"008-056","51.184509277343750000,-11.610619544982910156"
"009-056","51.351181030273437500,-10.961709976196289062"
"010-056","51.514480590820312500,-10.308239936828613281"
"011-056","51.674331665039062500,-9.650281906127929688"
"012-056","51.830711364746093750,-8.987848281860351562"
"013-056","51.983570098876953125,-8.320968627929687500"
"014-056","52.132869720458984375,-7.649710178375244141"
"015-056","52.278541564941406250,-6.974164962768554688"
"016-056","52.420570373535156250,-6.294312000274658203"
"017-056","52.558898925781250000,-5.610253810882568359"
"018-056","52.693489074707031250,-4.922058105468750000"
"019-056","52.824298858642578125,-4.229796886444091797"
"020-056","52.951290130615234375,-3.533515930175781250"
"021-056","53.074420928955078125,-2.833281040191650391"
"022-056","53.193641662597656250,-2.129255056381225586"
"023-056","53.308921813964843750,-1.421468973159790039"
"024-056","53.420219421386718750,-0.709993422031402588"
"025-056","53.527511596679687500,0.005044937133789062"
"026-056","53.630741119384765625,0.723522186279296875"
"027-056","53.729869842529296875,1.445356011390686035"
"028-056","53.824901580810546875,2.170526027679443359"
"029-056","53.915748596191406250,2.898730039596557617"
"030-056","54.002418518066406250,3.629995107650756836"
"031-056","54.084869384765625000,4.364178180694580078"
"032-056","54.163070678710937500,5.101099967956542969"
"033-056","54.236980438232421875,5.840651988983154297"
"034-056","54.306598663330078125,6.582765102386474609"
"035-056","54.371879577636718750,7.327271938323974609"
"036-056","54.432800292968750000,8.073914527893066406"
"037-056","54.489341735839843750,8.822747230529785156"
"038-056","54.541481018066406250,9.573423385620117188"
"039-056","54.589199066162109375,10.325989723205566406"
"040-056","54.632469177246093750,11.080149650573730469"
"041-056","54.671298980712890625,11.835789680480957031"
"042-056","54.705638885498046875,12.592709541320800781"
"043-056","54.735511779785156250,13.350890159606933594"
"044-056","54.760879516601562500,14.110019683837890625"
"045-056","54.781730651855468750,14.869930267333984375"
"046-056","54.798080444335937500,15.630649566650390625"
"047-056","54.809909820556640625,16.391969680786132812"
"048-056","54.817211151123046875,17.153730392456054688"
"049-056","54.819969177246093750,17.916070938110351562"
"050-056","54.818210601806640625,18.676950454711914062"
"051-056","54.811920166015625000,19.438720703125000000"
"052-056","54.801109313964843750,20.199800491333007812"
"053-056","54.785770416259765625,20.960479736328125000"
"054-056","54.765911102294921875,21.720729827880859375"
"055-056","54.741550445556640625,22.480129241943359375"
"056-056","54.712680816650390625,23.238540649414062500"
"057-056","54.679328918457031250,23.995809555053710938"
"058-056","54.641510009765625000,24.751689910888671875"
"059-056","54.599220275878906250,25.506210327148437500"
"060-056","54.552490234375000000,26.259140014648437500"
"061-056","54.501338958740234375,27.010229110717773438"
"062-056","54.445770263671875000,27.759510040283203125"
"063-056","54.385818481445312500,28.506629943847656250"
"064-056","54.321510314941406250,29.251640319824218750"
"065-056","54.252861022949218750,29.994239807128906250"
"066-056","54.179901123046875000,30.734390258789062500"
"067-056","54.102661132812500000,31.471929550170898438"
"068-056","54.021160125732421875,32.206710815429687500"
"069-056","53.935420989990234375,32.938640594482421875"
"070-056","53.845489501953125000,33.667598724365234375"
"071-056","53.751399993896484375,34.393421173095703125"
"072-056","53.653179168701171875,35.115970611572265625"
"073-056","53.550849914550781250,35.835220336914062500"
"074-056","53.444469451904296875,36.551059722900390625"
"075-056","53.334060668945312500,37.263309478759765625"
"076-056","53.219661712646484375,37.971939086914062500"
"077-056","53.101310729980468750,38.676830291748046875"
"078-056","52.979049682617187500,39.377899169921875000"
"079-056","52.852920532226562500,40.075050354003906250"
"080-056","52.722949981689453125,40.768241882324218750"
"081-056","52.589199066162109375,41.457321166992187500"
"082-056","52.451698303222656250,42.142318725585937500"
"083-056","52.310489654541015625,42.823108673095703125"
"084-056","52.165618896484375000,43.499649047851562500"
"000-057","50.128990173339843750,-16.938100814819335938"
"001-057","50.322620391845703125,-16.322919845581054688"
"002-057","50.513221740722656250,-15.702890396118164062"
"003-057","50.700740814208984375,-15.078080177307128906"
"004-057","50.885139465332031250,-14.448439598083496094"
"005-057","51.066360473632812500,-13.814040184020996094"
"006-057","51.244361877441406250,-13.174869537353515625"
"007-057","51.419109344482421875,-12.530940055847167969"
"008-057","51.590541839599609375,-11.882289886474609375"
"009-057","51.758609771728515625,-11.228949546813964844"
"010-057","51.923278808593750000,-10.570919990539550781"
"011-057","52.084499359130859375,-9.908258438110351562"
"012-057","52.242229461669921875,-9.241024017333984375"
"013-057","52.396419525146484375,-8.569198608398437500"
"014-057","52.547019958496093750,-7.892885208129882812"
"015-057","52.693988800048828125,-7.212131977081298828"
"016-057","52.837299346923828125,-6.526947021484375000"
"017-057","52.976871490478515625,-5.837485790252685547"
"018-057","53.112689971923828125,-5.143719196319580078"
"019-057","53.244701385498046875,-4.445755004882812500"
"020-057","53.372859954833984375,-3.743683099746704102"
"021-057","53.497138977050781250,-3.037539005279541016"
"022-057","53.617481231689453125,-2.327429056167602539"
"023-057","53.733848571777343750,-1.613489031791687012"
"024-057","53.846218109130859375,-0.895713806152343750"
"025-057","53.954528808593750000,-0.174301102757453918"
"026-057","54.058761596679687500,0.550674378871917725"
"027-057","54.158859252929687500,1.279144048690795898"
"028-057","54.254810333251953125,2.011004924774169922"
"029-057","54.346569061279296875,2.746061086654663086"
"030-057","54.434089660644531250,3.484211921691894531"
"031-057","54.517360687255859375,4.225398063659667969"
"032-057","54.596340179443359375,4.969473838806152344"
"033-057","54.671001434326171875,5.716255187988281250"
"034-057","54.741321563720703125,6.465647220611572266"
"035-057","54.807250976562500000,7.217448234558105469"
"036-057","54.868789672851562500,7.971574783325195312"
"037-057","54.925918579101562500,8.727946281433105469"
"038-057","54.978588104248046875,9.486246109008789062"
"039-057","55.026798248291015625,10.246370315551757812"
"040-057","55.070529937744140625,11.008299827575683594"
"041-057","55.109748840332031250,11.771679878234863281"
"042-057","55.144451141357421875,12.536390304565429688"
"043-057","55.174629211425781250,13.302470207214355469"
"044-057","55.200260162353515625,14.069510459899902344"
"045-057","55.221340179443359375,14.837329864501953125"
"046-057","55.237850189208984375,15.605830192565917969"
"047-057","55.249801635742187500,16.375139236450195312"
"048-057","55.257179260253906250,17.144760131835937500"
"049-057","55.259971618652343750,17.911529541015625000"
"050-057","55.258190155029296875,18.684429168701171875"
"051-057","55.251831054687500000,19.454010009765625000"
"052-057","55.240909576416015625,20.222990036010742188"
"053-057","55.225410461425781250,20.991399765014648438"
"054-057","55.205348968505859375,21.759679794311523438"
"055-057","55.180728912353515625,22.526929855346679688"
"056-057","55.151561737060546875,23.293090820312500000"
"057-057","55.117858886718750000,24.058219909667968750"
"058-057","55.079639434814453125,24.821939468383789062"
"059-057","55.036930084228515625,25.584079742431640625"
"060-057","54.989711761474609375,26.344640731811523438"
"061-057","54.938030242919921875,27.103359222412109375"
"062-057","54.881900787353515625,27.860149383544921875"
"063-057","54.821338653564453125,28.614759445190429688"
"064-057","54.756378173828125000,29.367109298706054688"
"065-057","54.687038421630859375,30.117069244384765625"
"066-057","54.613338470458984375,30.864450454711914062"
"067-057","54.535320281982421875,31.609100341796875000"
"068-057","54.453010559082031250,32.350910186767578125"
"069-057","54.366428375244140625,33.089778900146484375"
"070-057","54.275611877441406250,33.825569152832031250"
"071-057","54.180591583251953125,34.558139801025390625"
"072-057","54.081420898437500000,35.287338256835937500"
"073-057","53.978099822998046875,36.013130187988281250"
"074-057","53.870700836181640625,36.735351562500000000"
"075-057","53.759231567382812500,37.453948974609375000"
"076-057","53.643741607666015625,38.168781280517578125"
"077-057","53.524280548095703125,38.879730224609375000"
"078-057","53.400878906250000000,39.586761474609375000"
"079-057","53.273578643798828125,40.289730072021484375"
"080-057","53.142421722412109375,40.988620758056640625"
"081-057","53.007450103759765625,41.683311462402343750"
"082-057","52.868698120117187500,42.373790740966796875"
"083-057","52.726230621337890625,43.059890747070312500"
"084-057","52.580070495605468750,43.741661071777343750"
"000-058","50.522651672363281250,-17.245979309082031250"
"001-058","50.717769622802734375,-16.627300262451171875"
"002-058","50.909870147705078125,-16.003660202026367188"
"003-058","51.098861694335937500,-15.375120162963867188"
"004-058","51.284740447998046875,-14.741640090942382812"
"005-058","51.467430114746093750,-14.103260040283203125"
"006-058","51.646881103515625000,-13.460000038146972656"
"007-058","51.823059082031250000,-12.811860084533691406"
"008-058","51.995929718017578125,-12.158849716186523438"
"009-058","52.165420532226562500,-11.501029968261718750"
"010-058","52.331489562988281250,-10.838390350341796875"
"011-058","52.494098663330078125,-10.171019554138183594"
"012-058","52.653198242187500000,-9.498893737792968750"
"013-058","52.808738708496093750,-8.822095870971679688"
"014-058","52.960678100585937500,-8.140666961669921875"
"015-058","53.108959197998046875,-7.454661846160888672"
"016-058","53.253559112548828125,-6.764109134674072266"
"017-058","53.394401550292968750,-6.069119930267333984"
"018-058","53.531459808349609375,-5.369742870330810547"
"019-058","53.664699554443359375,-4.665999889373779297"
"020-058","53.794059753417968750,-3.958034992218017578"
"021-058","53.919509887695312500,-3.245857000350952148"
"022-058","54.040988922119140625,-2.529639959335327148"
"023-058","54.158470153808593750,-1.809414029121398926"
"024-058","54.271919250488281250,-1.085278034210205078"
"025-058","54.381278991699218750,-0.357366591691970825"
"026-058","54.486518859863281250,0.374214202165603638"
"027-058","54.587619781494140625,1.109446048736572266"
"028-058","54.684520721435546875,1.848155975341796875"
"029-058","54.777179718017578125,2.590153932571411133"
"030-058","54.865581512451171875,3.335381984710693359"
"031-058","54.949680328369140625,4.083702087402343750"
"032-058","55.029468536376953125,4.835049152374267578"
"033-058","55.104881286621093750,5.589114189147949219"
"034-058","55.175918579101562500,6.345970153808593750"
"035-058","55.242530822753906250,7.105320930480957031"
"036-058","55.304710388183593750,7.866995811462402344"
"037-058","55.362419128417968750,8.631053924560546875"
"038-058","55.415641784667968750,9.397045135498046875"
"039-058","55.464359283447265625,10.165109634399414062"
"040-058","55.508529663085937500,10.934809684753417969"
"041-058","55.548168182373046875,11.706139564514160156"
"042-058","55.583229064941406250,12.478839874267578125"
"043-058","55.613731384277343750,13.252940177917480469"
"044-058","55.639629364013671875,14.027930259704589844"
"045-058","55.660919189453125000,14.803709983825683594"
"046-058","55.677619934082031250,15.580539703369140625"
"047-058","55.689689636230468750,16.358009338378906250"
"048-058","55.697139739990234375,17.135429382324218750"
"049-058","55.699970245361328125,17.913770675659179688"
"050-058","55.698169708251953125,18.691539764404296875"
"051-058","55.691749572753906250,19.469139099121093750"
"052-058","55.680709838867187500,20.246379852294921875"
"053-058","55.665050506591796875,21.023099899291992188"
"054-058","55.644771575927734375,21.799369812011718750"
"055-058","55.619888305664062500,22.574619293212890625"
"056-058","55.590419769287109375,23.348810195922851562"
"057-058","55.556369781494140625,24.121959686279296875"
"058-058","55.517749786376953125,24.893579483032226562"
"059-058","55.474578857421875000,25.663679122924804688"
"060-058","55.426879882812500000,26.432050704956054688"
"061-058","55.374660491943359375,27.198530197143554688"
"062-058","55.317939758300781250,27.963020324707031250"
"063-058","55.256771087646484375,28.725210189819335938"
"064-058","55.191139221191406250,29.485149383544921875"
"065-058","55.121089935302734375,30.242500305175781250"
"066-058","55.046638488769531250,30.997249603271484375"
"067-058","54.967830657958984375,31.749189376831054688"
"068-058","54.884689331054687500,32.498191833496093750"
"069-058","54.797229766845703125,33.244190216064453125"
"070-058","54.705520629882812500,33.986919403076171875"
"071-058","54.609558105468750000,34.726329803466796875"
"072-058","54.509399414062500000,35.462291717529296875"
"073-058","54.405078887939453125,36.194740295410156250"
"074-058","54.296630859375000000,36.923480987548828125"
"075-058","54.184101104736328125,37.648448944091796875"
"076-058","54.067501068115234375,38.369560241699218750"
"077-058","53.946899414062500000,39.086719512939453125"
"078-058","53.822330474853515625,39.799789428710937500"
"079-058","53.693840026855468750,40.508701324462890625"
"080-058","53.561470031738281250,41.213371276855468750"
"081-058","53.425258636474609375,41.913711547851562500"
"082-058","53.285251617431640625,42.609710693359375000"
"083-058","53.141490936279296875,43.301250457763671875"
"084-058","52.994018554687500000,43.988269805908203125"
"000-059","50.915481567382812500,-17.559040069580078125"
"001-059","51.112121582031250000,-16.936849594116210938"
"002-059","51.305721282958984375,-16.309619903564453125"
"003-059","51.496219635009765625,-15.677330017089843750"
"004-059","51.683589935302734375,-15.039990425109863281"
"005-059","51.867759704589843750,-14.397620201110839844"
"006-059","52.048690795898437500,-13.750249862670898438"
"007-059","52.226341247558593750,-13.097860336303710938"
"008-059","52.400650024414062500,-12.440480232238769531"
"009-059","52.571578979492187500,-11.778140068054199219"
"010-059","52.739089965820312500,-11.110859870910644531"
"011-059","52.903099060058593750,-10.438710212707519531"
"012-059","53.063598632812500000,-9.761680603027343750"
"013-059","53.220508575439453125,-9.079853057861328125"
"014-059","53.373798370361328125,-8.393245697021484375"
"015-059","53.523429870605468750,-7.701929092407226562"
"016-059","53.669330596923828125,-7.005928039550781250"
"017-059","53.811481475830078125,-6.305358886718750000"
"018-059","53.949810028076171875,-5.600244998931884766"
"019-059","54.084289550781250000,-4.890692234039306641"
"020-059","54.214859008789062500,-4.176741123199462891"
"021-059","54.341499328613281250,-3.458453893661499023"
"022-059","54.464149475097656250,-2.735994100570678711"
"023-059","54.582759857177734375,-2.009435892105102539"
"024-059","54.697319030761718750,-1.278782010078430176"
"025-059","54.807750701904296875,-0.544246673583984375"
"026-059","54.914039611816406250,0.194086104631423950"
"027-059","55.016128540039062500,0.936145782470703125"
"028-059","55.113990783691406250,1.681787014007568359"
"029-059","55.207588195800781250,2.430883884429931641"
"030-059","55.296878814697265625,3.183299064636230469"
"031-059","55.381839752197265625,3.938921928405761719"
"032-059","55.462440490722656250,4.697607994079589844"
"033-059","55.538631439208984375,5.459247112274169922"
"034-059","55.610401153564453125,6.223643779754638672"
"035-059","55.677711486816406250,6.990692138671875000"
"036-059","55.740520477294921875,7.760131835937500000"
"037-059","55.798839569091796875,8.532009124755859375"
"038-059","55.852619171142578125,9.305906295776367188"
"039-059","55.901840209960937500,10.081930160522460938"
"040-059","55.946498870849609375,10.859709739685058594"
"041-059","55.986549377441406250,11.639089584350585938"
"042-059","56.021980285644531250,12.419910430908203125"
"043-059","56.052810668945312500,13.202249526977539062"
"044-059","56.078979492187500000,13.985460281372070312"
"045-059","56.100509643554687500,14.769650459289550781"
"046-059","56.117378234863281250,15.554710388183593750"
"047-059","56.129589080810546875,16.340459823608398438"
"048-059","56.137119293212890625,17.126199722290039062"
"049-059","56.139968872070312500,17.911529541015625000"
"050-059","56.138149261474609375,18.698860168457031250"
"051-059","56.131660461425781250,19.484899520874023438"
"052-059","56.120491027832031250,20.270639419555664062"
"053-059","56.104671478271484375,21.055440902709960938"
"054-059","56.084171295166015625,21.840120315551757812"
"055-059","56.059028625488281250,22.623550415039062500"
"056-059","56.029251098632812500,23.405920028686523438"
"057-059","55.994838714599609375,24.187129974365234375"
"058-059","55.955810546875000000,24.966970443725585938"
"059-059","55.912189483642578125,25.745040893554687500"
"060-059","55.863979339599609375,26.521390914916992188"
"061-059","55.811210632324218750,27.295799255371093750"
"062-059","55.753898620605468750,28.068180084228515625"
"063-059","55.692089080810546875,28.838140487670898438"
"064-059","55.625770568847656250,29.605770111083984375"
"065-059","55.555000305175781250,30.370719909667968750"
"066-059","55.479789733886718750,31.132959365844726562"
"067-059","55.400169372558593750,31.892360687255859375"
"068-059","55.316181182861328125,32.648681640625000000"
"069-059","55.227851867675781250,33.401840209960937500"
"070-059","55.135200500488281250,34.151699066162109375"
"071-059","55.038288116455078125,34.898109436035156250"
"072-059","54.937141418457031250,35.640911102294921875"
"073-059","54.831779479980468750,36.380130767822265625"
"074-059","54.722270965576171875,37.115520477294921875"
"075-059","54.608638763427734375,37.847011566162109375"
"076-059","54.490921020507812500,38.574520111083984375"
"077-059","54.369159698486328125,39.297931671142578125"
"078-059","54.243408203125000000,40.017120361328125000"
"079-059","54.113708496093750000,40.732028961181640625"
"080-059","53.980091094970703125,41.442600250244140625"
"081-059","53.842620849609375000,42.148700714111328125"
"082-059","53.701320648193359375,42.850299835205078125"
"083-059","53.556251525878906250,43.547290802001953125"
"084-059","53.407440185546875000,44.239688873291015625"
"000-060","51.307460784912109375,-17.877399444580078125"
"001-060","51.505638122558593750,-17.251729965209960938"
"002-060","51.700771331787109375,-16.620859146118164062"
"003-060","51.892799377441406250,-15.984829902648925781"
"004-060","52.081680297851562500,-15.343609809875488281"
"005-060","52.267349243164062500,-14.697250366210937500"
"006-060","52.449779510498046875,-14.045729637145996094"
"007-060","52.628921508789062500,-13.389069557189941406"
"008-060","52.804710388183593750,-12.727270126342773438"
"009-060","52.977100372314453125,-12.060409545898437500"
"010-060","53.146049499511718750,-11.388460159301757812"
"011-060","53.311500549316406250,-10.711489677429199219"
"012-060","53.473400115966796875,-10.029520034790039062"
"013-060","53.631721496582031250,-9.342569351196289062"
"014-060","53.786399841308593750,-8.650728225708007812"
"015-060","53.937381744384765625,-7.954037189483642578"
"016-060","54.084629058837890625,-7.252532958984375000"
"017-060","54.228080749511718750,-6.546313762664794922"
"018-060","54.367710113525390625,-5.835416793823242188"
"019-060","54.503448486328125000,-5.119925022125244141"
"020-060","54.635269165039062500,-4.399913787841796875"
"021-060","54.763118743896484375,-3.675446033477783203"
"022-060","54.886959075927734375,-2.946650028228759766"
"023-060","55.006729125976562500,-2.213596105575561523"
"024-060","55.122409820556640625,-1.476364016532897949"
"025-060","55.233928680419921875,-0.735103607177734375"
"026-060","55.341270446777343750,0.010074620135128498"
"027-060","55.444389343261718750,0.759122788906097412"
"028-060","55.543239593505859375,1.511862039566040039"
"029-060","55.637790679931640625,2.268172025680541992"
"030-060","55.727989196777343750,3.027889966964721680"
"031-060","55.813831329345703125,3.790966987609863281"
"032-060","55.895259857177734375,4.557228088378906250"
"033-060","55.972240447998046875,5.326485157012939453"
"034-060","56.044761657714843750,6.098616123199462891"
"035-060","56.112770080566406250,6.873510837554931641"
"036-060","56.176261901855468750,7.650898933410644531"
"037-060","56.235191345214843750,8.430734634399414062"
"038-060","56.289539337158203125,9.212800025939941406"
"039-060","56.339290618896484375,9.996950149536132812"
"040-060","56.384410858154296875,10.782919883728027344"
"041-060","56.424888610839843750,11.570590019226074219"
"042-060","56.460720062255859375,12.359829902648925781"
"043-060","56.491870880126953125,13.150469779968261719"
"044-060","56.518318176269531250,13.942130088806152344"
"045-060","56.540081024169921875,14.734749794006347656"
"046-060","56.557140350341796875,15.528599739074707031"
"047-060","56.569469451904296875,16.322639465332031250"
"048-060","56.577079772949218750,17.117069244384765625"
"049-060","56.579971313476562500,17.913770675659179688"
"050-060","56.578140258789062500,18.705820083618164062"
"051-060","56.571571350097656250,19.500900268554687500"
"052-060","56.560291290283203125,20.294729232788085938"
"053-060","56.544288635253906250,21.088449478149414062"
"054-060","56.523571014404296875,21.881559371948242188"
"055-060","56.498161315917968750,22.673400878906250000"
"056-060","56.468059539794921875,23.464250564575195312"
"057-060","56.433269500732421875,24.253789901733398438"
"058-060","56.393829345703125000,25.041889190673828125"
"059-060","56.349739074707031250,25.828199386596679688"
"060-060","56.301021575927734375,26.612739562988281250"
"061-060","56.247699737548828125,27.395219802856445312"
"062-060","56.189769744873046875,28.175659179687500000"
"063-060","56.127300262451171875,28.953569412231445312"
"064-060","56.060298919677734375,29.729030609130859375"
"065-060","55.988780975341796875,30.501819610595703125"
"066-060","55.912788391113281250,31.271690368652343750"
"067-060","55.832359313964843750,32.038600921630859375"
"068-060","55.747501373291015625,32.802391052246093750"
"069-060","55.658260345458984375,33.562900543212890625"
"070-060","55.564670562744140625,34.320018768310546875"
"071-060","55.466770172119140625,35.073551177978515625"
"072-060","55.364601135253906250,35.823421478271484375"
"073-060","55.258201599121093750,36.569488525390625000"
"074-060","55.147609710693359375,37.311630249023437500"
"075-060","55.032848358154296875,38.049751281738281250"
"076-060","54.913990020751953125,38.783740997314453125"
"077-060","54.791049957275390625,39.513500213623046875"
"078-060","54.664089202880859375,40.238929748535156250"
"079-060","54.533149719238281250,40.959949493408203125"
"080-060","54.398269653320312500,41.676471710205078125"
"081-060","54.259510040283203125,42.388401031494140625"
"082-060","54.116901397705078125,43.095661163330078125"
"083-060","53.970500946044921875,43.798221588134765625"
"084-060","53.820339202880859375,44.495990753173828125"
"000-061","51.698558807373046875,-18.201269149780273438"
"001-061","51.898300170898437500,-17.572099685668945312"
"002-061","52.094970703125000000,-16.937620162963867188"
"003-061","52.288539886474609375,-16.297840118408203125"
"004-061","52.478958129882812500,-15.652739524841308594"
"005-061","52.666168212890625000,-15.002340316772460938"
"006-061","52.850120544433593750,-14.346659660339355469"
"007-061","53.030761718750000000,-13.685720443725585938"
"008-061","53.208049774169921875,-13.019479751586914062"
"009-061","53.381919860839843750,-12.348039627075195312"
"010-061","53.552341461181640625,-11.671389579772949219"
"011-061","53.719249725341796875,-10.989560127258300781"
"012-061","53.882598876953125000,-10.302579879760742188"
"013-061","54.042339324951171875,-9.610492706298828125"
